Description,Employer,Location,Translation,Multiple,State
HR-IT Consultant (m/w) 80-100% Schwerpunkt Learning & Talent,,Zürich,HR IT Consultant (m / w) 80-100% Priority Learning & Talent,N,Zurich
Human Capital Business Partner,PwC,Zürich,Human Capital Business Partner,N,Zurich
Internal Communications Specialist (50%),EY,Zürich,Internal Communications Specialist (50%),N,Zurich
Internship Project Management (80 – 100%),ABB Power Grids Switzerland Ltd.,Zürich,Internship Project Management (80 - 100%),N,Zurich
IT Management Berater (m/w),Consult & Pepper AG,Zürich,IT Management Consultant (m / w),N,Zurich
IT Performance Consultant,Altersis Performance AG,Zürich,IT Performance Consultant,N,Zurich
Junior Designer (w/m/d) 80-100%,Futureworks AG,Zürich,Junior Designer (w / m / d) 80-100%,N,Zurich
Junior Digital Content Manager 80 - 100 %.,Shard Group AG,Zürich,Junior Digital Content Manager 80-100%.,N,Zurich
Junior HR-IT Consultant (m/w) 80-100%,,Zürich,Junior HR IT Consultant (m / w) 80-100%,N,Zurich
"Junior Recruiter IT Contracting (m/f) Vollzeit, Festanstellung",,Zürich,"Junior recruiter IT Contracting (m / f) full-time, permanent position",N,Zurich
Junior Restaurant Leitung - 100%,Hiltl AG,Zürich,Junior Restaurant Manager - 100%,N,Zurich
Junior Restaurant Manager (m/w) 100%,Shinsen AG,Zürich,Junior Restaurant Manager (m / w) 100%,N,Zurich
Key Account Manager (w/m),BonusCard.ch AG,Zürich,Key Account Manager (m / f),N,Zurich
Koch / Küchen Manager (m/w) 100%,Shinsen AG,Zürich,Chef / Kitchen Manager (m / w) 100%,N,Zurich
"Küchen Geschäftsführer/in, 100%",Eldora SA,Zürich,"Kitchens manager / in, 100%",N,Zurich
Küchen Geschäftsführer (m/w) - Tagesdienst MO-FR Zürich        Nr. 6298 (m/w),,Zürich,Kitchen Manager (m / f) - daily service Mon-Fri Zurich No. 6298 (m / w).,N,Zurich
KreuzfahrtenspezialistIn (100% - m/w),DER Touristik Suisse,Zürich,Cruise specialist (100% - m / w),N,Zurich
Kundenbetreuer/in Pensionskassen,Avadis Vorsorge AG,Zürich,Account Manager / in pension funds,N,Zurich
Kundenbetreuer/in Pensionskassen,Avadis Vorsorge AG,Zürich,Account Manager / in pension funds,N,Zurich
Leader and Product Manager Health,,Zürich,Leader and Product Manager Health,N,Zurich
Lehrstelle als Restaurantfachfrau/-mann EFZ,Kramer Gastronomie,Zürich,Apprenticeship as a restaurant / -mann EFZ,N,Zurich
Leiter HR Shared Services (w/m) 100%,BDO AG,Zürich,Head of HR Shared Services (w / m) 100%,N,Zurich
Leiter/in Office Management,Avadis Vorsorge AG,Zürich,/ In Office Management,N,Zurich
Leiter Scancenter 80-100%,Gewerkschaft Unia,Zürich,Head of Scan Center 80-100%,N,Zurich
Lernender Restaurantfachmann EFZ w/m,Remimag Gastronomie AG,Zürich,Student restaurant specialist EFZ w / m,N,Zurich
Lernender Restaurantfachmann EFZ w/m,Remimag Gastronomie AG,Zürich,Student restaurant specialist EFZ w / m,N,Zurich
Logistics & Transport Manager,Hitachi Zosen Inova AG,Zürich,Logistics and Transport Manager,N,Zurich
Logistics & Transport Manager,Hitachi Zosen Inova AG,Zürich,Logistics and Transport Manager,N,Zurich
LogistikerIn / MitarbeiterIn Messen und Events,Schweiz Tourismus,Zürich,Logistician / employee fairs and events,N,Zurich
M&A Consultant 100%,Business Transaction AG,Zürich,M & A Consultant 100%,N,Zurich
Management consultants within commercial excellence,Implement Consulting Group,Zürich,Management consultants within commercial excellence,N,Zurich
Manager - SAP FI/CO Consulting,KPMG AG,Zürich,SAP FI / CO Consulting - Manager,N,Zurich
Manager / Senior Manager Deals Strategy / M&A,PwC,Zürich,Manager / Senior Manager Deal Strategy / M & A,N,Zurich
Manager Leben,PwC,Zürich,Manager life,N,Zurich
Manager Risk Advisory Services und Forensik (w/m) 80-100%,BDO AG,Zürich,Manager Risk Advisory Services and forensics (w / m) 80-100%,N,Zurich
Manager/in Customer Experience & Products,Zürich Tourismus,Zürich,Manager / in Customer Experience & Products,N,Zurich
Marketing Automation & Email Manager,Avaloq Evolution AG,Zürich,Marketing Automation & Email Manager,N,Zurich
Marketing Coordinator (100%),ELCA Informatik AG,Zürich,Marketing Coordinator (100%),N,Zurich
Marketing Coordinator (100%) - ZH,ELCA Informatik AG,Zürich,Marketing Coordinator (100%) - ZH,N,Zurich
MARKETING DIRECTOR / CMO,FELFEL AG,Zürich,MARKETING DIRECTOR / CMO,N,Zurich
Marketing Manager (m/w/d),EQS GROUP AG,Zürich,Marketing Manager (m / w / d),N,Zurich
Marketing Specialist 80-100% Zürich (w/m),BUSINESS IT AG,Zürich,Marketing Specialist 80-100% Zurich (w / m),N,Zurich
Meisterin des Feuers oder Grilleur?,Schweizer Handelsschule für Tourismus,Zürich,Champion of fire or Grilleur?,N,Zurich
Mitarbeiter Administration (w/m) 80-100%,BDO AG,Zürich,Employees Administration (m / w) 80-100%,N,Zurich
Mitarbeiter/in Supply Chain Administration,Manpower SA,Zürich,Employees / in Supply Chain Administration,N,Zurich
Mitarbeiterin Empfang (m/w),ISS Schweiz AG,Zürich,Associate reception (m / w),N,Zurich
Network Rollout Site Acquisition Specialist,Salt Mobile SA,Zürich,Network Rollout Site Acquisition Specialist,N,Zurich
Office Assistant / Allrounder,Numbrs Personal Finance AG,Zürich,Office Assistant / rounder,N,Zurich
Operations Manager Systemgastronomie,ONA POKÉ,Zürich,Operations Manager Systemgastronomie,N,Zurich
"Partner Manager, Global System Integrators, Google Cloud (German)",Google Switzerland GmbH,Zürich,"Partner Manager, Global System Integrators, Google Cloud (German)",N,Zurich
Payroll Specialist 80 - 100%,Hitachi Zosen Inova AG,Zürich,Payroll Specialist 80-100%,N,Zurich
Payroll Specialists 80-100%,Stutz & Partner Personaldienstleistungen,Zürich,Payroll Specialists 80-100%,N,Zurich
"Performance Marketing Specialist, 80-100%",,Zürich,"Performance Marketing Specialist, 80-100%",N,Zurich
Performance Marketing Specialist/in,,Zürich,Performance Marketing Specialist / in,N,Zurich
Personal Assistant / Teamassistant,PwC,Zürich,Personal Assistant / Team Assistant,N,Zurich
Personalassistent/in 40%,Corris AG,Zürich,A personal assistant / in 40%,N,Zurich
Personalsachbearbeiter (m/w) / ab sofort oder nach Vereinbarung,yellowshark AG,Zürich,HR Administrator (m / w) / immediately or by appointment,N,Zurich
PRAKTIKANT BERATUNG (W/M/D) Vollzeit,Trade Marketing Intelligence AG,Zürich,PRAKTIKANT ADVICE (W / M / D) Full Time,N,Zurich
Praktikant im Marketing (m/w),Touring Club Suisse (TCS),Zürich,Intern in Marketing (m / w),N,Zurich
"Praktikant Sales, Marketing & Kommunikation (50 - 100 %)",localsearch (Swisscom Directories AG),Zürich,"Trainee Sales, Marketing & Communications (50 - 100%)",N,Zurich
Praktikant/in Bereich digitale Distribution,,Zürich,Intern / digital in the field of distribution,N,Zurich
Praktikant/in im Bereich Operations & Strategy,"Helbling Business Advisors AG, Zürich",Zürich,Intern / in in Operations & Strategy,N,Zurich
Praktikant/in Storytelling (m/w),ISS Schweiz AG,Zürich,Intern / in storytelling (m / w),N,Zurich
PraktikantIn Brand Partnerships,Universal Music GmbH,Zürich,Intern Brand Partnerships,N,Zurich
"Praktikum Administration, Customer & Business Support",Poinz AG,Zürich,"Internship Administration, Customer & Business Support",N,Zurich
PRAKTIKUM FRONT OFFICE / ADMINISTRATION,Hotel Montana,Zürich,INTERNSHIP FRONT OFFICE / ADMINISTRATION,N,Zurich
Praktikum Product Management,Energy Schweiz AG,Zürich,Internship Product Management,N,Zurich
Process Engineer Design (m/w),Hitachi Zosen Inova AG,Zürich,Process Engineer Design (m / f),N,Zurich
Process Engineer Warranty - Energy from Waste Plants,Hitachi Zosen Inova AG,Zürich,Process Engineer Warranty - Energy from Waste Plants,N,Zurich
Procurement & Logistic Specialist (80 – 100 %) (m/w/d),ABB Power Grids Schweiz AG,Zürich,Procurement & Logistic Specialist (80 - 100%) (w / m / d),N,Zurich
Procurement Controller 80-100%,SAMSUNG ELECTRONICS Switzerland GmbH,Zürich,Procurement Controller 80-100%,N,Zurich
Product Assurance Engineer Aerospace,,Zürich,Product Assurance Engineer aerospace,N,Zurich
"Product Manager - Technical, B2B, SaaS",Locatee AG,Zürich,"Product Manager - Technical, B2B, SaaS",N,Zurich
Product Manager / Product Owner,localsearch (Swisscom Directories AG),Zürich,Product Manager / Product Owner,N,Zurich
Product Manager Digital Banking 80% bis 100%,Swisscom (Schweiz) AG,Zürich,Product Manager Digital Banking 80% to 100%,N,Zurich
Product Manager Monetization (f/m),Doodle AG,Zürich,Product Manager monetization (f / m),N,Zurich
Product Manager Payment,RaiseNow AG,Zürich,Product Manager Payment,N,Zurich
Product Manager Payment Products 100% (m/w),Aduno Gruppe,Zürich,Product Manager Payment Products 100% (w / w),N,Zurich
Product Manager Services (80-100%),Certas AG,Zürich,Product Manager Services (80-100%),N,Zurich
Product Marketing Manager,Avaloq Evolution AG,Zürich,Product Marketing Manager,N,Zurich
Product Owner,Liip AG,Zürich,Product Owner,N,Zurich
Product Owner eHealth 80% bis 100%,Swisscom (Schweiz) AG,Zürich,Product Owner eHealth 80% to 100%,N,Zurich
Produkt Management Channel Suite (w/m),ti&m AG,Zürich,Product Management Channel Suite (f / m),N,Zurich
Produkt Manager/in Personalisierung,,Zürich,Product Manager / in Personalization,N,Zurich
Produktioner/in und Weltveränderer/in (60-80%),Spinas Civil Voices GmbH,Zürich,Produktioner / in and world changer / in (60-80%),N,Zurich
Produktmanager (m/w),Abraxas Informatik AG,Zürich,Product Manager (m / f),N,Zurich
Produktmanager mit Chemie-Ausbildung (100 % - w/m/d),OEKO-TEX® Service GmbH,Zürich,Product Manager with chemical formation of (100% - w / m / d),N,Zurich
Produktmanager Software as a Service 80-100%,SIX Group AG,Zürich,Product Manager software as a service 80-100%,N,Zurich
Professional Projektleiter Digital Learning (m/w),,Zürich,Professional Project Digital Learning (m / f),N,Zurich
Project Assistant m/w,BARNICKEL & FELLOWS,Zürich,Project Assistant m / f,N,Zurich
Project Manager Digital (100%),JEFF Zürich GmbH,Zürich,Digital Project Manager (100%),N,Zurich
Project Manager Supply Chain,FREITAG lab. ag,Zürich,Project Manager Supply Chain,N,Zurich
Project Quality Manager,Hitachi Zosen Inova AG,Zürich,Project Quality Manager,N,Zurich
Project Quality Manager (m/w),RUAG,Zürich,Project Quality Manager (m / f),N,Zurich
Projekt Manager Produktentwicklung (80-100%).,Schweiz Tourismus,Zürich,Project Manager Product Development (80-100%).,N,Zurich
Projektleiter Umwelt 80-100% (w/m) - Zürich,Pöyry Schweiz AG,Zürich,Project environmental 80-100% (w / m) - Zurich,N,Zurich
Projektleiter/in Digital Analytics Strategist,,Zürich,Project Manager / in Digital Analytics Strategist,N,Zurich
Projektleiter/in Kommunikation,Mosaik Personal- und Unternehmensberatung AG,Zürich,Project Manager / in communication,N,Zurich
Projektleiter/in Kommunikation,Avadis Vorsorge AG,Zürich,Project Manager / in communication,N,Zurich
Recruiting Partner (80-100%),Zurich Instruments AG,Zürich,Recruiting partner (80-100%),N,Zurich
ReiseberaterIn mit Stellvertretungsfunktion Zürich Oerlikon (80 - 100% - m/w),DER Touristik Suisse,Zürich,Travel agent with substitution function Zurich Oerlikon (80 - 100% - m / w),N,Zurich
ReiseberaterIn Zürich Bahnhofstrasse (50 - 100% - m/w),DER Touristik Suisse,Zürich,Travel agent Zurich Bahnhofstrasse (50 - 100% - m / w),N,Zurich
ReiseberaterIn Zürich Bahnhofstrasse Pink Cloud (80 - 100% - m/w),DER Touristik Suisse,Zürich,Travel Consultant Zurich Bahnhofstrasse Pink Cloud (80 - 100% - m / f),N,Zurich
ReiseberaterIn Zürich Bellevue (50 - 100% - m/w),DER Touristik Suisse,Zürich,Travel agent Zurich Bellevue (50 - 100% - m / w),N,Zurich
Reiseberaterin Zürich Enge (60 - 100% - m/w),DER Touristik Suisse,Zürich,Travel Consultant Zurich Enge (60 - 100% - m / f),N,Zurich
"ReiseberaterIn Zürich, 80% - 100%",Globetrotter Travel Service AG,Zürich,"Travel Consultant Zurich, 80% - 100%",N,Zurich
"Reiseexperte/in, 70-100%",,Zürich,"Travel Expert / in, 70-100%",N,Zurich
ReiseleiterIn Malediven (100% - m/w),DER Touristik Suisse,Zürich,Rep Maldives (100% - m / w),N,Zurich
ReisespezialistIn Dorado Latin Tours (80 - 100% - m/w),DER Touristik Suisse,Zürich,Travel specialist Dorado Latin Tours (80 - 100% - m / w),N,Zurich
Restaurantleiter (m/w) 100%,Compass Group (Schweiz) AG,Zürich,Restaurant (m / w) 100%,N,Zurich
Restaurantleiter (m/w) 100%,,Zürich,Restaurant (m / w) 100%,N,Zurich
Restaurantleiter/in (100%),Manor AG,Zürich,Restaurant / in (100%),N,Zurich
Sachbearbeiter Payroll w/m (80-100 %),Tempobrain AG,Zürich,Agent Payroll w / m (80-100%),N,Zurich
Sachbearbeiter Personaladministration inkl. Payroll 100% (m/w),Humanis AG,Zürich,Officer Personnel Administration incl. Payroll 100% (w / w),N,Zurich
Sachbearbeiter Arbeitszeugnisse (Muttersprache Deutsch) 80 - 100%,Avenir Group AG,Zürich,Clerk job references (native German) 80-100%,N,Zurich
Sachbearbeiter Arbeitszeugnisse (Muttersprache Französisch) 40 - 60%,Avenir Group AG,Zürich,Clerk job references (native French) 40 - 60%,N,Zurich
Sachbearbeiter/in Salärwesen 100% (Westschweiz),Emil Frey AG,Zürich,Clerk / in salary being 100% (Western Switzerland),N,Zurich
Sachbearbeiter/in Salärwesen 100% (Westschweiz),,Zürich,Clerk / in salary being 100% (Western Switzerland),N,Zurich
Sachbearbeiterin Export / Verkauf - English daily (m/w/d),Optima Personal Stellen für Sprachgewandte,Zürich,Clerk export / sales - English daily (m / w / d),N,Zurich
Sachbearbeiter Personal- und Lohnadministration 100%,"Universal-Job AG, Zürich-KV",Zürich,Officer Human Resources and Compensation Administration 100%,N,Zurich
Sachbearbeiter Verkaufsinnendienst mit Einkaufsaufgaben (m/w),Persigo Luzern AG,Zürich,Agent sales personnel with purchasing tasks (m / w),N,Zurich
Sachbearbeiter Personalwesen mit guten Französischkenntnisse für einen Temporäreinsatz,"Universal-Job AG, Zürich-KV",Zürich,Human Resources Officer with good knowledge of French for a temporary use,N,Zurich
SAFe Product Owner für den Bereich Hypotheken,,Zürich,SAFe Product Owner for the area Mortgages,N,Zurich
"Sales Manager Social Media Solutions (w/m), 80 - 100%",ARGUS DATA INSIGHTS® Schweiz AG,Zürich,"Sales Manager Social Media Solutions (w / m), 80-100%",N,Zurich
Sales Manager Wirtschaftsmedien Print & Digital 100 % (m/w),Admeira AG,Zürich,Sales Manager Business Media Print & Digital 100% (w / w),N,Zurich
"Schulung, Kundensupport und Produktmanagement 60 - 80%",Visionary AG,Zürich,"Training, customer support and product management from 60 to 80%",N,Zurich
Senior Account Manager Global Mobility,PwC,Zürich,Senior Account Manager Global Mobility,N,Zurich
"Senior Analytical Consultant (English, German)",Google Switzerland GmbH,Zürich,"Senior Analytical Consultant (English, German)",N,Zurich
Senior Associate in Internal Risk Management Advisory,PwC,Zürich,Senior Associate in Internal Risk Management Advisory,N,Zurich
Senior Business Consultant (m/w),SalesAhead AG,Zürich,Senior Business Consultant (m / w),N,Zurich
Senior Consultant (m/w/d) Advanced Analytics,,Zürich,Senior Consultant (m / w / d) Advanced Analytics,N,Zurich
"Senior Consultant / Manager IT M&A Consulting, Deals Advisory",PwC,Zürich,"Senior Consultant / Manager IT M & A Consulting, Advisory Deals",N,Zurich
Senior Consultant Analytics MicroStrategy (m/w/d),,Zürich,Senior Consultant Analytics Micro Strategy (m / w / d),N,Zurich
Senior Consultant Financial Services,Synpulse Schweiz AG,Zürich,Senior Consultant Financial Services,N,Zurich
Senior Consultant IBM Cognos BI (m/w/d),,Zürich,Senior Consultant Cognos BI (f / m / d),N,Zurich
Senior Consultant PI/PO (80-100%),emineo AG,Zürich,Senior Consultant PI / PO (80-100%),N,Zurich
Senior Consultant Planning and Analytics (m/w/d),,Zürich,Senior Consultant Planning and Analytics (m / w / d),N,Zurich
Senior Consultant Zahlungsverkehr (m/w/d),PPI Schweiz GmbH,Zürich,Senior Consultant payments (m / w / d),N,Zurich
Senior Digital Strategy Consultant / Project Manager,,Zürich,Senior Digital Strategy Consultant / Project Manager,N,Zurich
"Senior Manager Data Analytics, Automation and Artificial Intelligence in the Financial Services Indu",PwC,Zürich,"Senior Manager Data Analytics, Automation and Artificial Intelligence in the financial services Indu",N,Zurich
Senior Manager Finance Function M&A Financial Services Consulting,PwC,Zürich,Senior Manager Finance Function M & A Financial Services Consulting,N,Zurich
Senior Performance Marketing Manager,CAR FOR YOU AG,Zürich,Senior Performance Marketing Manager,N,Zurich
Senior Process Manager,localsearch (Swisscom Directories AG),Zürich,Senior Process Manager,N,Zurich
Senior Product Manager,localsearch (Swisscom Directories AG),Zürich,Senior Product Manager,N,Zurich
Senior Product Manager Banking 80% bis 100%,Swisscom (Schweiz) AG,Zürich,Senior Product Manager Banking 80% to 100%,N,Zurich
Senior Product Manager Cash Services 80-100%,SIX Group AG,Zürich,Senior Product Manager Cash Services 80-100%,N,Zurich
Senior Product Manager Health 100%,Swisscom (Schweiz) AG,Zürich,Senior Product Manager Health 100%,N,Zurich
Senior Product Propositions Manager - Pricing Risk and Financial Analytics 80-100 %,SIX Group AG,Zürich,Senior Product Propositions Manager - Pricing Risk and Financial Analytics 80-100%,N,Zurich
Senior Produkt Manager,ti&m AG,Zürich,Senior Product Manager,N,Zurich
Senior Produkt Manager,ti&m AG,Zürich,Senior Product Manager,N,Zurich
Senior Project Manager Open Science & Research Data (m/w) (80-100%),SWITCH,Zürich,Senior Project Manager Open Science & Research Data (m / f) (80-100%),N,Zurich
"Senior Sales Manager with a passion for Digital, Customer Experience and Software Development",PwC,Zürich,"Senior Sales Manager with a passion for digital, Customer Experience and Software Development",N,Zurich
