Category,Description,Employer,Location,Multiple,State,Translation
IT,Media Designer oder Grafiker (m/w/d) 100%,Littlebit Technology AG,Hünenberg,N,Zug,Media designer or graphic designer (m / w / d) 100%
IT,Operations Engineer Database Monitoring,Swisscom (Schweiz) AG,Ittigen,N,Bern,Operations Engineer Database Monitoring
IT,Java/Spring Software Developer (m/w) 80 - 100%,yellowshark AG,Jona,N,Sankt Gallen,Java / Spring Software Developer (m / w) 80-100%
IT,Warehouse Management Business Team Lead (m/f),Datalynx AG,Kaiseraugst,N,Aargau,Warehouse Management Business Team Lead (m / f)
IT,SAP Application Operation Manager Finance,IQ PLUS AG,Kanton Bern,N,Bern,SAP Application Operation Manager Finance
IT,C#/.Net Entwickler,IQ PLUS AG,Kanton Graubünden,N,Graubünden,C # /. Net Developer
IT,Business Intelligence Consultant Kemptthal (w/m),Axept Business Software AG,"Kemptpark 12, 8310 Kemptthal",N,Zurich,Business Intelligence Consultant Kemptthal (w / m)
IT,Datenbank-Engineer (m/w),Reist Telecom GmbH,Kloten,N,Zurich,Database Engineer (m / f)
IT,Test Engineer/Manager mit beratenden Kompetenzen,Noser Engineering AG,Landquart,N,Graubünden,Test Engineer / Manager with consultative powers
IT,Business Analyst Finance (h/f),Assura,Lausanne,N,Vaud,Business Analyst Finance (h / f)
IT,Consultant(e) en système d’information (Business Analyste) 100%,Vision 2 Action SA,Lausanne,N,Vaud,Consultant (e) information system (Business Analyst) 100%
IT,Consultant(e) Hospitalier(ère),Opale Solutions SA,Lausanne,N,Vaud,Consultant (e) Hospital (AD)
IT,Customer Support Engineer,EdgeLab,Lausanne,N,Vaud,Customer Support Engineer
IT,Développeur ABAP,Randstad (Schweiz) AG,Lausanne,N,Vaud,ABAP developer
IT,Développeur C++ (H/F),Handylife,Lausanne,N,Vaud,C ++ Developer (M / F)
IT,Développeur Magento (H/F),Move UP SA,Lausanne,N,Vaud,Magento Developer (M / F)
IT,Développeur(se) logiciel passionné(e),MNC Mobile News Channel SA,Lausanne,N,Vaud,Developer (is) software passionate (e)
IT,Developpeurs x 4,Helvetica Partners HR Solutions,Lausanne,N,Vaud,Developers x 4
IT,Embedded software Engineer,Swissels Engineering & Life Science Services,Lausanne,N,Vaud,Embedded Software Engineer
IT,Embedded Software Engineer,Randstad (Schweiz) AG,Lausanne,N,Vaud,Embedded Software Engineer
IT,Expert SAP ISU,Randstad (Schweiz) AG,Lausanne,N,Vaud,Expert SAP ISU
IT,Gestionnaire - SuperUser SAP 100% (H/F) Français-Allemand ou Français-Anglais,NoData,Lausanne,N,Vaud,Manager - SAP SuperUser 100% (M / F) French-German or French-English
IT,Go/C++ Junior Developer,SR Compétences SA,Lausanne,N,Vaud,Go / C ++ Junior Developer
IT,Go/C++ Senior Developer,SR Compétences SA,Lausanne,N,Vaud,Go / C ++ Senior Developer
IT,Ingénieur développeur PHP Symfony H/F,iomedia communication sa,Lausanne,N,Vaud,Symfony PHP Developer Engineer M / F
IT,Ingénieur système 100% H/F,Ordi-Conseil SA,Lausanne,N,Vaud,system engineer 100% M / F
IT,Java / Spring Engineer 100%,mimacom ag,Lausanne,N,Vaud,Java / Spring Engineer 100%
IT,Java / Spring Engineer 100%,mimacom ag,Lausanne,N,Vaud,Java / Spring Engineer 100%
IT,Java / Spring Engineer 100%,mimacom ag,Lausanne,N,Vaud,Java / Spring Engineer 100%
IT,Java J2EE Senior Software Engineer,ELCA Informatique SA,Lausanne,N,Vaud,Java J2EE Senior Software Engineer
IT,Junior Software Developer (Python),FORS,Lausanne,N,Vaud,Junior Software Developer (Python)
IT,Security / Network Engineer,Randstad (Schweiz) AG,Lausanne,N,Vaud,Security / Network Engineer
IT,Senior Engineer Sharepoint online / Office 365,ELCA Informatique SA,Lausanne,N,Vaud,Senior Engineer SharePoint Online / Office 365
IT,Senior Tester,ELCA Informatique SA,Lausanne,N,Vaud,Senior tester
IT,Senior Web Developer,SR Compétences SA,Lausanne,N,Vaud,Senior Web Developer
IT,SW V&V Engineer,Randstad (Schweiz) AG,Lausanne,N,Vaud,SW V & V Engineer
IT,Web developer (H/F),Move UP SA,Lausanne,N,Vaud,Web developer (H / F)
IT,Expert Business Intelligence,NoData,Le Brassus,N,Vaud,Expert Business Intelligence
IT,IT Business Analyst - Industrialisation,NoData,Le Brassus,N,Vaud,IT Business Analyst - Industrialization
IT,Specialist IT Infrastructures Support & Operations,NoData,Le Brassus,N,Vaud,Specialist IT Infrastructures Support & Operations
IT,SAP Developper,Tissot,Le Locle,N,Neuchâtel,SAP Developer
IT,Consultant ERP (H/F),MCR solutions SA,Le Mont-sur-Lausanne,N,Vaud,Consultant ERP (H / F)
IT,Développeur Windev (H/F),MCR solutions SA,Le Mont-sur-Lausanne,N,Vaud,Windev Developer (M / F)
IT,Web & Media Coordinator,Alaïa SA,Lens,N,Valais,Web & Media Coordinator
IT,Senior Developer / Software Architect m/f (100%),Inventsys (Schweiz) AG,Lenzburg,N,Aargau,Senior Developer / software Architect m / f (100%)
IT,Senior Developer / Software Architect m/f (100%),Inventsys (Schweiz) AG,Lenzburg,N,Aargau,Senior Developer / software Architect m / f (100%)
IT,Leiter Informationssicherheit (1.5 Line of Defense) (w/m) (80% - 100%),Berner Kantonalbank AG,Liebefeld,N,Bern,Head of Information Security (1.5 Line of Defense) (w / m) (80% - 100%)
IT,Professional Business Analyst (w/m) 80-100%,p4b ag,Liebefeld b.Bern,N,Bern,Professional Business Analyst (m / w) 80-100%
IT,SAP Architect / Application-Manager (w/m) 80-100%,p3b AG,Liebefeld b.Bern,N,Bern,SAP Architect / Application Manager (m / w) 80-100%
IT,Mediamatiker (m/w),Frama Suisse AG,Lupfig,N,Aargau,Mediamatiker (m / w)
IT,AXON Vibe Data Engineer | Lucerne,Axon Vibe AG,Luzern,N,Luzern,AXON Vibe Data Engineer | Lucerne
IT,Data Analyst,getAbstract AG,Luzern,N,Luzern,Data analyst
IT,IT Consultant / Business Analyst - Deutschsprachig,Experis Schweiz Zürich,Luzern,N,Luzern,IT Consultant / Business Analyst - German Speaking
IT,IT Consultant / Business Analyst - Deutschsprachig,Experis Schweiz Zürich,Luzern,N,Luzern,IT Consultant / Business Analyst - German Speaking
IT,IT Projektleiter ERP (m/w),yellowshark AG,Luzern,N,Luzern,IT Project Manager ERP (m / w)
IT,Junior ERP Consultant,PwC,Luzern,N,Luzern,Junior ERP Consultant
IT,Koordinator IT-Services (m/w),Heineken Switzerland AG,Luzern,N,Luzern,Coordinator IT Services (m / w)
IT,SAP Functional Consultant (w/m) für FI/CO 80 – 100%,Heineken Switzerland AG,Luzern,N,Luzern,SAP Functional Consultant (w / m) for FI / CO 80-100%
IT,Software Entwickler/Entwicklerin .NET,"Universal-Job AG, Luzern",Luzern,N,Luzern,Software developer / developer .NET
IT,Software-Spezialist Applikationsbetrieb (w/m),Jörg Lienert AG,Luzern,N,Luzern,Software specialist application operations (f / m)
IT,Applikations manager with background in economy (w/m),Jörg Lienert AG,Luzern,N,Luzern,Applikations manager with background in economy (w/m)
IT,Senior .NET-Entwickler/Architekt (Industrie),NoData,Luzern/Mittelland,N,Bern,Senior .NET Developer / Architect (industry)
IT,Senior .NET-Entwickler/Architekt (Industrie),NoData,Luzern/Mittelland,N,Bern,Senior .NET Developer / Architect (industry)
IT,Senior .NET-Entwickler/Architekt (Industrie),NoData,Luzern/Mittelland,N,Bern,Senior .NET Developer / Architect (industry)
IT,Backoffice Service Administration (m/w) 100%,Raptus AG,Lyss,N,Bern,Back Office Service Administration (m / w) 100%
IT,DevOps Software Engineer,NoData,Martigny,N,Valais,DevOps Software Engineer
IT,Machine Learning Researcher (m/f),KeyLemon S.A. / ams,Martigny,N,Valais,Machine Learning Researcher (m / f)
IT,Software Entwickler C# m/w 80-100%,Securiton AG,Mels,N,Sankt Gallen,Software Developer C # m / f 80-100%
IT,Software Entwickler C# m/w 80-100%,Securiton AG,Mels,N,Sankt Gallen,Software Developer C # m / f 80-100%
IT,Software Entwickler C# m/w 80-100%,Securiton AG,Mels,N,Sankt Gallen,Software Developer C # m / f 80-100%
IT,Group BPO Team Leader - SCM Outbound (SAP SD),BSA - Bobst Mex SA,Mex,N,Vaud,Group BPO Team Leader - SCM Outbound (SAP SD)
IT,Senior Frontend Developer (m/f/d),Hays (Schweiz) AG,Meyrin,N,Geneva,Senior Frontend Developer (m / f / d)
IT,Software Engineer,NoData,Meyrin,N,Geneva,software Engineer
IT,Java Developer,Utopix,Montreux,N,Vaud,Java Developer
IT,Chef de project Technique,Abraxas Epsilon SA,Münchenstein,N,Basel,Head of Technical Project
IT,Software Engineer / Developer (m/f) @ IBM CIC,IBM Client Innovation Center,Muri,N,Bern,Software Engineer / Developer (m / f) @ IBM CIC
IT,Software/Application Engineer (m/w) Digitales Bauen (VDC/BIM-Methode) Wissenschaftliche/r Mitarbeit,Fachhochschule Nordwestschweiz FHNW,Muttenz,N,Basel,Software / Application Engineer (m / f) Digital Construction (VDC / BIM method) Scientific / r employees
IT,System Engineer,Pharmatic AG,Neuenegg,N,Bern,system Engineer
IT,System Engineer,Pharmatic AG,Neuenegg,N,Bern,system Engineer
IT,System Engineer,Pharmatic AG,Neuenegg,N,Bern,system Engineer
IT,System Engineer,Pharmatic AG,Neuenegg,N,Bern,system Engineer
IT,Softwareingenieur/in .NET als Schnittstellenentwickler/in,Vitodata AG,Oberohringen,N,Zurich,Software Engineer / .NET as an interface developer / in
IT,Informatiker (m/w) 80 - 100%,easylearn schweiz ag,Obfelden,N,Zurich,(M / w) 80-100%
IT,Informatiker (m/w) 80 - 100%,easylearn schweiz ag,Obfelden,N,Zurich,(M / w) 80-100%
IT,Linux System Engineer 80-100% (m/w),Medifilm AG,Oensingen,N,Solothurn,Linux System Engineer 80-100% (w / w)
IT,SAP-Berater / SAP Consultant Logistik (PP) (m/w),GIA Informatik AG,Oftringen,N,Aargau,SAP Consultant / SAP Consultant Logistics (PP) (m / f)
IT,Application Manager,Camptocamp SA,Olten,N,Solothurn,Application Manager
IT,IT Generalist & Business Analyst (Contract-to-Hire),IQ PLUS AG,Olten,N,Solothurn,IT Generalist & Business Analyst (Contract-to-Hire)
IT,Senior Consultant Business Analyst ERP,Camptocamp SA,Olten,N,Solothurn,Senior Consultant Business Analyst ERP
IT,Senior Consultant Business Analyst ERP,Camptocamp SA,Olten,N,Solothurn,Senior Consultant Business Analyst ERP
IT,Cyber Defence Specialist 60-100% (w/m),UBS Card Center AG,Opfikon,N,Zurich,Cyber ​​Defense Specialist 60-100% (w / m)
IT,Cyber Defence Specialist 60-100% (w/m),UBS Card Center AG,Opfikon,N,Zurich,Cyber ​​Defense Specialist 60-100% (w / m)
IT,DevOps Engineer (f/m) 100%,Sunrise Communications AG,Opfikon,N,Zurich,DevOps Engineer (f / m) 100%
IT,Robotics & Automation Developer 80-100% (w/m),UBS Card Center AG,Opfikon,N,Zurich,Robotics & Automation Developer 80-100% (w / m)
IT,SAP Analytiker/Entwickler / SAP Financials Consultant 100% (w/m),UBS Card Center AG,Opfikon,N,Zurich,SAP analyst / developer / SAP Financials Consultant 100% (w / w)
IT,Senior IP Engineer (f/m) 100%,Sunrise Communications AG,Opfikon,N,Zurich,Senior Engineer IP (f / m) 100%
IT,Senior TV Manager (f/m) 100%,Sunrise Communications AG,Opfikon,N,Zurich,Senior TV Manager (f / m) 100%
IT,Senior Windows Engineer & Team Head 100% (w/m),UBS Card Center AG,Opfikon,N,Zurich,Senior Windows Engineer & Team Head 100% (w / w)
IT,Technische/r Analyst/in Payment Systems 80-100%,UBS Card Center AG,Opfikon,N,Zurich,Technical / r Analyst / in Payment Systems 80-100%
IT,Ingénieur(e) de développement Full-Stack Java Angular,Hortis GRC SA,Petit-Lancy,N,Geneva,Engineer (e) Development of Full-Stack Java Angular
IT,Ingénieur(e) FrontEnd Senior,Hortis GRC SA,Petit-Lancy,N,Geneva,Engineer (e) FrontEnd Senior
IT,Ingénieur d'exploitation Control-M,ilem Group,Plan-les-Ouates,N,Geneva,Control-M Operating Engineer
IT,JUNIOR NETWORK ENGINEER,Bechtle Schweiz AG,Pratteln,N,Basel,JUNIOR NETWORK ENGINEER
IT,"Python Software-Entwickler (m/w, 80 – 100%)",Hostpoint AG,Rapperswil-Jona,N,Sankt Gallen,Python Software Developer (m / w 80 - 100%)
IT,SAP Spezialist GRC,ITech Consult AG,Raum Bern,N,Bern,SAP GRC specialist
IT,IT Supporter - Informatiker (m/w),OK JOB SA,Raum Biel  und Bern,N,Bern,IT Supporter - (m / w)
IT,Senior Software Engineer für Web- und Mobileapplikationen (m/w) 100%,JLS DIGITAL AG,Raum Olten,N,Solothurn,Senior Software Engineer for Web and mobile applications (m / w) 100%
IT,Systemtechniker als Kundenbetreuer (Nr. 200),Trio Personal E. Stevanin GmbH,Raum Wil,N,England,System technician as customer service (no. 200)
IT,IT Netzwerk / Security Engineer (m/w),yellowshark AG,Raum Zürich,N,Zurich,IT Network / Security Engineer (m / f)
IT,Software Entwickler C# .NET mit WPFund WinForms Kenntnissen,"Universal-Job AG, Zürich-Technik-IT",Raum Zürich,N,Zurich,Software Developer C # .NET WinForms knowledge with WPFund
IT,Consultant ERP (m/w/d) - Service und Quality Management,IFS Schweiz AG,Regensdorf,N,Zurich,Consultant ERP (m / w / d) - Service and Quality Management
IT,ERP Berater - HR-Modul / HCM (m/w/d) - Schwerpunkt Personalwirtschaft,IFS Schweiz AG,Regensdorf,N,Zurich,ERP Consultant - HR module / HCM (m / w / d) - Focus on Human Resources
IT,TEAMMANAGER CONSULTING SERVICES SWITZERLAND (M/W/D),IFS Schweiz AG,Regensdorf,N,Zurich,TEAM SERVICES MANAGER CONSULTING SWITZERLAND (M / W / D)
IT,IT-Lizenzspezialist (w/m),Bechtle Schweiz AG,Regensdorf / Zürich,N,Zurich,IT License Specialist (f / m)
IT,Exklusiv - SAP Inhouse Berater Logistik (w/m/d),BROMsolutions AG Binningen BL,Region Aarau,N,Aargau,Exclusive - SAP Inhouse Consultant Logistik (w / m / d)
IT,Senior System Engineer (Inhouse),Nordwand Group AG,Region Aarau,N,Aargau,Senior System Engineer (in-house)
IT,Data Analyst (w/m/d),BROMsolutions AG Binningen BL,Region Basel,N,Basel,Data Analyst (w / m / d)
IT,Product Owner / ProjektleiterIn 80-100%,IWF AG,Region Basel,N,Basel,Product Owner / Project Manager 80-100%
IT,Senior Web Entwickler/in 80-100%,IWF AG,Region Basel,N,Basel,Senior Web Developer / in 80-100%
IT,Berufseinstieg für Java Entwickler (m/w) 80-100%,Consult & Pepper AG,Region Bern,N,Bern,Career for Java Developer (m / w) 80-100%
IT,Embedded C/C++ Entwickler (w/m),tcc - the career company,Region Bern,N,Bern,Embedded C / C ++ Developer (f / m)
IT,Professional / Senior Business Analyst (m/w) 80-100%,Consult & Pepper AG,Region Bern,N,Bern,Professional / Senior Business Analyst (m / w) 80-100%
IT,SAP Stammdaten Spezialist (m/w) SAP,BROMsolutions AG Biel,Region Bern,N,Bern,SAP master data (m / w) SAP
IT,Softwareentwickler Web/.NET/DB für Sporthandel,CBA Computer Brainware Advisors AG,Region Bern,N,Bern,Software Developer Web / .NET / DB for sports trading
IT,Application Manager (w/m),Jörg Lienert AG,Region Luzern,N,Luzern,Application Manager (m / f)
IT,"System Engineer, Network & Security (w/m)",Jörg Lienert AG,Region Luzern,N,Luzern,"System Engineer, Network & Security (w / m)"
IT,Einstieg als Business Intelligence Consultant (m/w),Consult & Pepper AG,Region Winterthur - Schaffhausen,N,Zurich,Starting as Business Intelligence Consultant (m / w)
IT,Exklusiv - SAP Inhouse Consultant SD/CS (w/m/d),BROMsolutions AG Binningen BL,Region Zug,N,Zug,Exclusive - SAP house consultant SD / CS (w / m / d)
IT,CONTRACT: IT Netzwerk-Administrator (m/w) - Job Ref. Nr. 12927,Contauro AG,Region Zürich,N,Zurich,"CONTRACT:. IT Network Administrator (m / f) - Job Ref No. 12,927th"
IT,SAP PI/PO Integration Specialist (m/w) SAP,BROMsolutions AG Biel,Region Zürich,N,Zurich,SAP PI / PO Integration Specialist (m / w) SAP
IT,Security Network Spezialist,Avalect HR-Executive Consulting,Region Zürich,N,Zurich,Network Security Specialist
IT,Software-Testing im Microsoft-Umfeld,CBA Computer Brainware Advisors AG,Region Zürich oder Winterthur,N,Zurich,Software Testing in the Microsoft environment
IT,Application Engineer Network & Security bei der BANK-now 80-100%,Credit Suisse AG,Region Zurich-Horgen,N,Zurich,Application Engineer Network & Security at BANK-now 80-100%
IT,Développeur Full Stack - JAVA /Angular (Réf : #JAVAANGULAR),Sword Suisse,Renens,N,Vaud,Full Stack Developer - JAVA / Angular (Ref: #JAVAANGULAR)
IT,"Développeur Full Stack C# .NET Core, Angular (H/F) 100%",SWISSBILLING SA,Renens,N,Vaud,Full Stack Developer C # Core Angular (H / F) 100%
IT,"Développeur Full Stack C# .NET Core, Angular (H/F) 60%",SWISSBILLING SA,Renens,N,Vaud,Full Stack Developer C # Core Angular (H / F) 60%
IT,Security Experte für den Ausbau von Application Security Dienstleistungen,Noser Engineering AG,Root,N,Luzern,Security expert for the development of Application Security Services
IT,Renewal Sales Manager (w/m),Sage,Root D4,N,Luzern,Renewal Sales Manager (m / f)
IT,Software Tester,Opacc Software AG,Rothenburg,N,Luzern,software tester
IT,Software Entwickler/Entwicklerin .NET,Opacc Software AG,Rothenburg - Luzern,N,Luzern,Software developer / developer .NET
IT,IT-Lizenzspezialist (w/m),Bechtle Schweiz AG,Rotkreuz,N,Zug,IT License Specialist (f / m)
IT,IT-Mitarbeiter (w/m) 2nd Level Support,ARP Schweiz AG,Rotkreuz,N,Zug,IT staff (w / m) 2nd Level Support
IT,"Software Engineer Embedded (m/w), 80 - 100%",Swissphone Wireless AG,Samstagern,N,Zurich,"Embedded Software Engineer (m / w), 80 to 100%"
IT,ICT - PROJEKTLEITER w/m,MTF Data AG,Schaffhausen,N,Schaffhausen,ICT - PROJECT w / m
IT,Praktikant/Abschlussarbeit CAD/PLM System (m/w - 100%),IWC Schaffhausen,Schaffhausen,N,Schaffhausen,Intern / Thesis CAD / PLM system (m / w - 100%)
IT,Lead Data Platform Architect,Zühlke Engineering AG,Schlieren,N,Zurich,Lead Data Platform Architect
IT,Lead Data Platform Architect,Zühlke Engineering AG,Schlieren,N,Zurich,Lead Data Platform Architect
IT,Software Business Analyst,ProfiLogic AG,Schlieren,N,Zurich,Software Business Analyst
IT,Junior Data Scientist,Intrum AG,Schwerzenbach,N,Zurich,Junior Data Scientist
IT,Applikationsspezialist nest und is-e 80-100% (w/m/d),Kohler & Partner,Seedorf,N,Bern,nest application specialist and is-e 80-100% (w / m / d)
IT,Manager IT Governance & Portfoliomanagement (m/w),yellowshark AG,Seewen SZ,N,Schwyz,Manager IT Governance & Portfolio Management (m / w)
IT,Manager IT Governance & Portfoliomanagement (m/w),yellowshark AG,Seewen SZ,N,Schwyz,Manager IT Governance & Portfolio Management (m / w)
IT,Consultant(e) Applicatif,CIGES SA,Sion,N,Valais,Consultant (e) Applicative
IT,JAVA Developer,Randstad (Schweiz) AG,Sion,N,Valais,JAVA Developer
IT,Business Analyst E-Claim Plus,Centris AG,Solothurn,N,Solothurn,Business Analyst E-Claim Plus
IT,Interaction Designer (UI/UX) (40-80%),Sitewerk Digital Solutions GmbH,Solothurn,N,Solothurn,Interaction Designer (UI / UX) (40-80%)
IT,IT-Solution Architekt (m/w),ESPRIT  Netzwerk AG,Solothurn,N,Solothurn,IT Solution Architect (m / f)
IT,Requirements Engineer Frontend,Centris AG,Solothurn,N,Solothurn,Requirements Engineer Frontend
IT,Security Officer,ESPRIT  Netzwerk AG,Solothurn,N,Solothurn,Security Officer
IT,Senior Application Manager für Digital Services,Centris AG,Solothurn,N,Solothurn,Senior Application Manager for Digital Services
IT,Systemtechniker Microsoft w/m,"Universal-Job AG, Solothurn",Solothurn,N,Solothurn,Microsoft systems engineer w / m
IT,Testmanager (w/m),swisselect ag,Solothurn,N,Solothurn,Test Manager (w / m)
IT,Cyber Security Engineer w/m,ITRIS Enterprise AG,Spreitenbach,N,Schwyz,Cyber ​​Security Engineer w / m
IT,Presales Datacenter (m/w),DataStore AG,Spreitenbach,N,Schwyz,Presales Data Center (m / w)
IT,STRATEGIC ACCOUNT MANAGER (m/w),DataStore AG,Spreitenbach,N,Schwyz,Strategic Account Manager (m / w)
