Currency,Pricing,Number of rooms,Appt Size,Address,Place,Kanton,Region,Language,Secondary
CHF,900,2,0,"Fleurettes 6, 1854 Leysin",Leysin,Vaud,South-West,French,None
CHF,900,2,0,"Collure 6, 1854 Leysin",Leysin,Vaud,South-West,French,None
CHF,980,2,57,"rue du Commerce 3, 1854 Leysin",Leysin,Vaud,South-West,French,None
CHF,1200,1,50,"Rte du Village 32, 1854 Leysin",Leysin,Vaud,South-West,French,None
CHF,780,1.5,40,"Ruelle de l'Helvétia 8, 1522 Lucens",Lucens,Vaud,South-West,French,None
CHF,900,2,46,"Grand'Rue 8, 1522 Lucens",Lucens,Vaud,South-West,French,None
CHF,780,1.5,40,"Ruelle de l'Helvétia 8, 1522 Lucens",Lucens,Vaud,South-West,French,None
CHF,900,2,46,"Grand'Rue 8, 1522 Lucens",Lucens,Vaud,South-West,French,None
CHF,1060,2,45,"Route de Payerne 8, 1522 Lucens",Lucens,Vaud,South-West,French,None
CHF,1093,2,55,"Chemin des Bergères 6, 1522 Lucens",Lucens,Vaud,South-West,French,None
CHF,1100,2,60,"Rue des Rochettes 5, 1522 Lucens",Lucens,Vaud,South-West,French,None
CHF,1185,2,51,"Chemin de la Forêt 2, 1522 Lucens",Lucens,Vaud,South-West,French,None
CHF,1060,2,45,"Route de Payerne 8, 1522 Lucens",Lucens,Vaud,South-West,French,None
CHF,1093,2,55,"Chemin des Bergères 6, 1522 Lucens",Lucens,Vaud,South-West,French,None
CHF,1100,2,60,"Rue des Rochettes 5, 1522 Lucens",Lucens,Vaud,South-West,French,None
CHF,1185,2,51,"Chemin de la Forêt 2, 1522 Lucens",Lucens,Vaud,South-West,French,None
CHF,1690,2,60,"Chemin du Miroir 2, 1095 Lutry",Lutry,Vaud,South-West,French,None
CHF,1900,2,50,"Grand Rue 31, 1095 Lutry",Lutry,Vaud,South-West,French,None
CHF,1690,2,60,"Chemin du Miroir 2, 1095 Lutry",Lutry,Vaud,South-West,French,None
CHF,1900,2,50,"Grand Rue 31, 1095 Lutry",Lutry,Vaud,South-West,French,None
CHF,1070,2,0,"Rue du Village 10, 1081 Montpreveyres",Montpreveyres,Vaud,South-West,French,None
CHF,1070,2,0,"Rue du Village 10, 1081 Montpreveyres",Montpreveyres,Vaud,South-West,French,None
CHF,1270,2,40,"Ruelle du Trait 44, 1820 Montreux",Montreux,Vaud,South-West,French,None
CHF,1380,2,54,"Avenue des Alpes 144, 1820 Montreux",Montreux,Vaud,South-West,French,None
CHF,1420,1,0,"Rue Industrielle 32, 1820 Montreux",Montreux,Vaud,South-West,French,None
CHF,1485,2,62,"Av. de Chillon 51, 1820 Montreux",Montreux,Vaud,South-West,French,None
CHF,1500,2,0,"Rue du Pont 10B, 1820 Montreux",Montreux,Vaud,South-West,French,None
CHF,1500,1,22,"Rue du Pont 23, 1820 Montreux",Montreux,Vaud,South-West,French,None
CHF,1510,2,62,"Ruelle de Chauderon 1, 1820 Montreux",Montreux,Vaud,South-West,French,None
CHF,1560,2,50,"Rue de l' Eglise Catholique 11, 1820 Montreux",Montreux,Vaud,South-West,French,None
CHF,1600,2,0,"avenue de belmont, 1820 Montreux",Montreux,Vaud,South-West,French,None
CHF,2010,1,73,"Avenue des Alpes 1, 1820 Montreux",Montreux,Vaud,South-West,French,None
CHF,1270,2,40,"Ruelle du Trait 44, 1820 Montreux",Montreux,Vaud,South-West,French,None
CHF,1380,2,54,"Avenue des Alpes 144, 1820 Montreux",Montreux,Vaud,South-West,French,None
CHF,1420,1,0,"Rue Industrielle 32, 1820 Montreux",Montreux,Vaud,South-West,French,None
CHF,1485,2,62,"Av. de Chillon 51, 1820 Montreux",Montreux,Vaud,South-West,French,None
CHF,1500,2,0,"Rue du Pont 10B, 1820 Montreux",Montreux,Vaud,South-West,French,None
CHF,1500,1,22,"Rue du Pont 23, 1820 Montreux",Montreux,Vaud,South-West,French,None
CHF,1510,2,62,"Ruelle de Chauderon 1, 1820 Montreux",Montreux,Vaud,South-West,French,None
CHF,1560,2,50,"Rue de l' Eglise Catholique 11, 1820 Montreux",Montreux,Vaud,South-West,French,None
CHF,1600,2,0,"avenue de belmont, 1820 Montreux",Montreux,Vaud,South-West,French,None
CHF,2010,1,73,"Avenue des Alpes 1, 1820 Montreux",Montreux,Vaud,South-West,French,None
CHF,1200,1,27,"Chemin du Petit-Flon 26 A, 1052 Le Mont-sur-Lausanne",Le Mont-sur-Lausanne,Vaud,South-West,French,None
CHF,1200,1,27,"Chemin du Petit-Flon 26 A, 1052 Le Mont-sur-Lausanne",Le Mont-sur-Lausanne,Vaud,South-West,French,None
CHF,850,2,35,"Grand-Rue 93, 1110 Morges",Morges,Vaud,South-West,French,None
CHF,850,1,31,"Résidences de la Côte 10, 1110 Morges",Morges,Vaud,South-West,French,None
CHF,890,1.5,25,"Rue de la Gare 11 B, 1110 Morges",Morges,Vaud,South-West,French,None
CHF,900,1,25,"Ch. de la Grosse-Pierre 8, 1110 Morges",Morges,Vaud,South-West,French,None
CHF,920,1.5,34,"Rue de la Gare 11 B, 1110 Morges",Morges,Vaud,South-West,French,None
CHF,940,1.5,31,"Avenue Marcelin 25, 1110 Morges",Morges,Vaud,South-West,French,None
CHF,940,1,32,"Av. du Moulin 13, 1110 Morges",Morges,Vaud,South-West,French,None
CHF,1050,1,46,"Rue Louis-de-Savoie 54, 1110 Morges",Morges,Vaud,South-West,French,None
CHF,1090,2,34,"Av. de Marcelin 15, 1110 Morges",Morges,Vaud,South-West,French,None
CHF,1510,2,50,"Av. Henry Warnery 6 bis, 1110 Morges",Morges,Vaud,South-West,French,None
CHF,1610,2,44,"Rue Traversière 1, 1110 Morges",Morges,Vaud,South-West,French,None
CHF,1690,2,55,1110 Morges,Morges,Vaud,South-West,French,None
CHF,850,2,35,"Grand-Rue 93, 1110 Morges",Morges,Vaud,South-West,French,None
CHF,850,1,31,"Résidences de la Côte 10, 1110 Morges",Morges,Vaud,South-West,French,None
CHF,890,1.5,25,"Rue de la Gare 11 B, 1110 Morges",Morges,Vaud,South-West,French,None
CHF,900,1,25,"Ch. de la Grosse-Pierre 8, 1110 Morges",Morges,Vaud,South-West,French,None
CHF,920,1.5,34,"Rue de la Gare 11 B, 1110 Morges",Morges,Vaud,South-West,French,None
CHF,940,1.5,31,"Avenue Marcelin 25, 1110 Morges",Morges,Vaud,South-West,French,None
CHF,940,1,32,"Av. du Moulin 13, 1110 Morges",Morges,Vaud,South-West,French,None
CHF,1050,1,46,"Rue Louis-de-Savoie 54, 1110 Morges",Morges,Vaud,South-West,French,None
CHF,1090,2,34,"Av. de Marcelin 15, 1110 Morges",Morges,Vaud,South-West,French,None
CHF,1510,2,50,"Av. Henry Warnery 6 bis, 1110 Morges",Morges,Vaud,South-West,French,None
CHF,1610,2,44,"Rue Traversière 1, 1110 Morges",Morges,Vaud,South-West,French,None
CHF,1690,2,55,1110 Morges,Morges,Vaud,South-West,French,None
CHF,830,1.5,0,"Planche 7, 1510 Moudon",Moudon,Vaud,South-West,French,None
CHF,870,1.5,0,"château 4, 1510 Moudon",Moudon,Vaud,South-West,French,None
CHF,1080,2,52,"Av. de Cerjat 15, 1510 Moudon",Moudon,Vaud,South-West,French,None
CHF,830,1.5,0,"Planche 7, 1510 Moudon",Moudon,Vaud,South-West,French,None
CHF,870,1.5,0,"château 4, 1510 Moudon",Moudon,Vaud,South-West,French,None
CHF,1080,2,52,"Av. de Cerjat 15, 1510 Moudon",Moudon,Vaud,South-West,French,None
CHF,1150,1,25,"Rue de Rive 39, 1260 Nyon",Nyon,Vaud,South-West,French,None
CHF,1150,1,25,"Rue de Rive 39, 1260 Nyon",Nyon,Vaud,South-West,French,None
CHF,650,1,28,"Ch. de Plamont 5, 1350 Orbe",Orbe,Vaud,South-West,French,None
CHF,875,1,0,"Grand-Pont 3, 1350 Orbe",Orbe,Vaud,South-West,French,None
CHF,650,1,28,"Ch. de Plamont 5, 1350 Orbe",Orbe,Vaud,South-West,French,None
CHF,875,1,0,"Grand-Pont 3, 1350 Orbe",Orbe,Vaud,South-West,French,None
CHF,870,1.5,30,"Route de Bulle 8, 1610 Oron-la-Ville",Oron-la-Ville,Vaud,South-West,French,None
CHF,870,1.5,30,"Route de Bulle 8, 1610 Oron-la-Ville",Oron-la-Ville,Vaud,South-West,French,None
CHF,1060,1.5,0,"Rue du Centre 6, 1377 Oulens-sous-Echallens",Oulens-sous-Echallens,Vaud,South-West,French,None
CHF,1060,1.5,0,"Rue du Centre 6, 1377 Oulens-sous-Echallens",Oulens-sous-Echallens,Vaud,South-West,French,None
CHF,1490,2,47,"Rue de la Fontaine 3, 1094 Paudex",Paudex,Vaud,South-West,French,None
CHF,1650,2,0,"Route de la Bernadaz 7, 1094 Paudex",Paudex,Vaud,South-West,French,None
CHF,1490,2,47,"Rue de la Fontaine 3, 1094 Paudex",Paudex,Vaud,South-West,French,None
CHF,1650,2,0,"Route de la Bernadaz 7, 1094 Paudex",Paudex,Vaud,South-West,French,None
CHF,980,1.5,53,"Les Sorbiers 12, 1530 Payerne",Payerne,Vaud,South-West,French,None
CHF,1190,2,0,1530 Payerne,Payerne,Vaud,South-West,French,None
CHF,980,1.5,53,"Les Sorbiers 12, 1530 Payerne",Payerne,Vaud,South-West,French,None
CHF,1190,2,0,1530 Payerne,Payerne,Vaud,South-West,French,None
CHF,1500,2,63,"Chemin de l'Avenir 2, 1305 Penthalaz",Penthalaz,Vaud,South-West,French,None
CHF,1500,2,63,"Chemin de l'Avenir 2, 1305 Penthalaz",Penthalaz,Vaud,South-West,French,None
CHF,1585,2,0,"Ch. de la Venoge 4, 1028 Préverenges",Préverenges,Vaud,South-West,French,None
CHF,800,1,21,"Route de Genève 64C, 1028 Préverenges",Préverenges,Vaud,South-West,French,None
CHF,800,1,21,"Ch. de la Venoge 4, 1028 Préverenges",Préverenges,Vaud,South-West,French,None
CHF,1300,1,32,"Route de Genève 64C, 1028 Préverenges",Préverenges,Vaud,South-West,French,None
CHF,1300,1,32,"Av. Rochelle 22, 1008 Prilly",Prilly,Vaud,South-West,French,None
CHF,820,1,21,"Av. Rochelle 22, 1008 Prilly",Prilly,Vaud,South-West,French,None
CHF,870,1,24,"Av. Rochelle 20, 1008 Prilly",Prilly,Vaud,South-West,French,None
CHF,1040,1.5,37,"Av. de la Rochelle 4, 1008 Prilly",Prilly,Vaud,South-West,French,None
CHF,1050,1.5,30,"Av. de la Rochelle 26, 1008 Prilly",Prilly,Vaud,South-West,French,None
CHF,1090,2,44,"Rue de la Combette 24, 1008 Prilly",Prilly,Vaud,South-West,French,None
CHF,1285,2,50,"Rue de la Combette 24, 1008 Prilly",Prilly,Vaud,South-West,French,None
CHF,1340,2,48,"Prilly, 1008 Prilly",Prilly,Vaud,South-West,French,None
CHF,1440,2,57,Prilly,Prilly,Vaud,South-West,French,None
CHF,820,1,21,"Av. Rochelle 22, 1008 Prilly",Prilly,Vaud,South-West,French,None
CHF,870,1,24,"Av. Rochelle 22, 1008 Prilly",Prilly,Vaud,South-West,French,None
CHF,1040,1.5,37,"Av. Rochelle 20, 1008 Prilly",Prilly,Vaud,South-West,French,None
CHF,1050,1.5,30,"Av. de la Rochelle 4, 1008 Prilly",Prilly,Vaud,South-West,French,None
CHF,1090,2,44,"Av. de la Rochelle 26, 1008 Prilly",Prilly,Vaud,South-West,French,None
CHF,1285,2,50,"Rue de la Combette 24, 1008 Prilly",Prilly,Vaud,South-West,French,None
CHF,1340,2,48,"Rue de la Combette 24, 1008 Prilly",Prilly,Vaud,South-West,French,None
CHF,1440,2,57,"Prilly, 1008 Prilly",Prilly,Vaud,South-West,French,None
CHF,1550,2,0,"Chemin de la Lande 12, 1008 Prilly",Prilly,Vaud,South-West,French,None
CHF,1850,2,42,"Chemin des Creuses 30, 1008 Prilly",Prilly,Vaud,South-West,French,None
CHF,2160,1.5,99,"Route des Flumeaux 39, 1008 Prilly",Prilly,Vaud,South-West,French,None
CHF,1550,2,0,"Chemin de la Lande 12, 1008 Prilly",Prilly,Vaud,South-West,French,None
CHF,1850,2,42,"Chemin des Creuses 30, 1008 Prilly",Prilly,Vaud,South-West,French,None
CHF,2160,1.5,99,"Route des Flumeaux 39, 1008 Prilly",Prilly,Vaud,South-West,French,None
CHF,720,1,21,"Rte de Sous-la-Ville 8, 1070 Puidoux",Puidoux,Vaud,South-West,French,None
CHF,720,1,21,"Rte de Sous-la-Ville 8, 1070 Puidoux",Puidoux,Vaud,South-West,French,None
CHF,750,1,18,"chemin du Pré de la Tour 12, 1009 Pully",Pully,Vaud,South-West,French,None
CHF,1130,1,120,"Chemin de la Damataire, 1009 Pully",Pully,Vaud,South-West,French,None
CHF,1270,1.5,0,"Chemin de la Forêt 24 A, 1009 Pully",Pully,Vaud,South-West,French,None
CHF,1280,1,25,"Prieuré 11-13, 1009 Pully",Pully,Vaud,South-West,French,None
CHF,1330,1,25,"Avenue du Prieuré 13, 1009 Pully",Pully,Vaud,South-West,French,None
CHF,1355,2,52,"Chemin des Ramiers 6, 1009 Pully",Pully,Vaud,South-West,French,None
CHF,1400,1,43,"Ch. de la Vuachère 28, 1009 Pully",Pully,Vaud,South-West,French,None
CHF,750,1,18,"chemin du Pré de la Tour 12, 1009 Pully",Pully,Vaud,South-West,French,None
CHF,1130,1,120,"Chemin de la Damataire, 1009 Pully",Pully,Vaud,South-West,French,None
CHF,1270,1.5,0,"Chemin de la Forêt 24 A, 1009 Pully",Pully,Vaud,South-West,French,None
CHF,1280,1,25,"Prieuré 11-13, 1009 Pully",Pully,Vaud,South-West,French,None
CHF,1330,1,25,"Avenue du Prieuré 13, 1009 Pully",Pully,Vaud,South-West,French,None
CHF,1355,2,52,"Chemin des Ramiers 6, 1009 Pully",Pully,Vaud,South-West,French,None
CHF,1400,1,43,"Ch. de la Vuachère 28, 1009 Pully",Pully,Vaud,South-West,French,None
CHF,1990,2,86,1071 Rivaz,Rivaz,Vaud,South-West,French,None
CHF,1990,2,86,1071 Rivaz,Rivaz,Vaud,South-West,French,None
CHF,810,1,0,"Ch. de la Cavatannaz 10, 1032 Romanel-sur-Lausanne",Romanel-sur-Lausanne,Vaud,South-West,French,None
CHF,810,1,0,"Ch. de la Cavatannaz 10, 1032 Romanel-sur-Lausanne",Romanel-sur-Lausanne,Vaud,South-West,French,None
CHF,1375,2,45,"Chemin de l'Union 5, 1073 Savigny",Savigny,Vaud,South-West,French,None
CHF,1375,2,45,"Chemin de l'Union 5, 1073 Savigny",Savigny,Vaud,South-West,French,None
CHF,1050,1.5,39,"Auberge du Tilleul, 1304 Senarclens",Senarclens,Vaud,South-West,French,None
CHF,1050,1.5,39,"Auberge du Tilleul, 1304 Senarclens",Senarclens,Vaud,South-West,French,None
CHF,1253,1.5,43,"Route Neuve 17, 1347 Le Sentier",Le Sentier,Vaud,South-West,French,None
CHF,700,1,28,"Route Neuve 8, 1347 Le Sentier",Le Sentier,Vaud,South-West,French,None
CHF,860,2,55,"Ch. des Amoureux 32, 1347 Le Sentier",Le Sentier,Vaud,South-West,French,None
CHF,700,1,28,"Route Neuve 17, 1347 Le Sentier",Le Sentier,Vaud,South-West,French,None
CHF,860,2,55,"Route Neuve 8, 1347 Le Sentier",Le Sentier,Vaud,South-West,French,None
CHF,900,2,53,"Ch. des Amoureux 32, 1347 Le Sentier",Le Sentier,Vaud,South-West,French,None
CHF,750,1,27,1264 St-Cergue,St-Cergue,Vaud,South-West,French,None
CHF,860,1,27,1264 St-Cergue,St-Cergue,Vaud,South-West,French,None
CHF,950,1,27,1264 St-Cergue,St-Cergue,Vaud,South-West,French,None
CHF,1225,1,40,1264 St-Cergue,St-Cergue,Vaud,South-West,French,None
CHF,750,1,27,1264 St-Cergue,St-Cergue,Vaud,South-West,French,None
CHF,860,1,27,1264 St-Cergue,St-Cergue,Vaud,South-West,French,None
CHF,950,1,27,1264 St-Cergue,St-Cergue,Vaud,South-West,French,None
CHF,1225,1,40,1264 St-Cergue,St-Cergue,Vaud,South-West,French,None
CHF,650,2,0,"Rue du Jura 25, 1450 Ste-Croix",Ste-Croix,Vaud,South-West,French,None
CHF,730,1,30,"Ch. du Belvédère 8, 1450 Ste-Croix",Ste-Croix,Vaud,South-West,French,None
CHF,815,1.5,37,"Chemin des Bosquets 1, 1450 Ste-Croix",Ste-Croix,Vaud,South-West,French,None
CHF,900,2,55,"Rue de la Sagne 5, 1450 Ste-Croix",Ste-Croix,Vaud,South-West,French,None
CHF,920,2,50,"Rue du Petit-Montreux 15, 1450 Ste-Croix",Ste-Croix,Vaud,South-West,French,None
CHF,960,2,0,"Rue Centrale 20, 1450 Ste-Croix",Ste-Croix,Vaud,South-West,French,None
CHF,1000,2,60,"Rue des Rasses 4, 1450 Ste-Croix",Ste-Croix,Vaud,South-West,French,None
CHF,650,2,0,"Rue du Jura 25, 1450 Ste-Croix",Ste-Croix,Vaud,South-West,French,None
CHF,730,1,30,"Ch. du Belvédère 8, 1450 Ste-Croix",Ste-Croix,Vaud,South-West,French,None
CHF,815,1.5,37,"Chemin des Bosquets 1, 1450 Ste-Croix",Ste-Croix,Vaud,South-West,French,None
CHF,900,2,55,"Rue de la Sagne 5, 1450 Ste-Croix",Ste-Croix,Vaud,South-West,French,None
CHF,920,2,50,"Rue du Petit-Montreux 15, 1450 Ste-Croix",Ste-Croix,Vaud,South-West,French,None
CHF,960,2,0,"Rue Centrale 20, 1450 Ste-Croix",Ste-Croix,Vaud,South-West,French,None
CHF,1000,2,60,"Rue des Rasses 4, 1450 Ste-Croix",Ste-Croix,Vaud,South-West,French,None
CHF,1000,1,65,"Rue du Collège 5, 1450 Ste-Croix",Ste-Croix,Vaud,South-West,French,None
CHF,1000,1,65,"Rue du Collège 5, 1450 Ste-Croix",Ste-Croix,Vaud,South-West,French,None
CHF,1090,1,75,"Rue du Collège 5, 1450 Ste-Croix",Ste-Croix,Vaud,South-West,French,None
CHF,450,1,0,1187 St-Oyens,St-Oyens,Vaud,South-West,French,None
CHF,1130,2,41,"Ch. de Penguey 5, 1162 St-Prex",St-Prex,Vaud,South-West,French,None
CHF,1300,2,42,"Chemin des Vergers 7, 1162 St-Prex",St-Prex,Vaud,South-West,French,None
CHF,2055,1.5,0,"Chemin des pâquerettes, 1025 St-Sulpice VD",St-Sulpice VD,Vaud,South-West,French,None
CHF,1400,1.5,34,"Avenue de Collonge 33, 1820 Territet",Territet,Vaud,South-West,French,None
CHF,1400,1.5,34,"Avenue de Collonge 33, 1820 Territet",Territet,Vaud,South-West,French,None
CHF,770,1,0,"Entre-deux-Crêts 8, 1814 La Tour-de-Peilz",La Tour-de-Peilz,Vaud,South-West,French,None
CHF,820,1,25,"Avenue de Sully, 1814 La Tour-de-Peilz",La Tour-de-Peilz,Vaud,South-West,French,None
CHF,1100,2,40,"Chemin de Murets 10, 1814 La Tour-de-Peilz",La Tour-de-Peilz,Vaud,South-West,French,None
CHF,1100,1,33,"Route de Chailly 86A, 1814 La Tour-de-Peilz",La Tour-de-Peilz,Vaud,South-West,French,None
CHF,1200,2,43,"Avenue du Clos-d'Aubonne 9, 1814 La Tour-de-Peilz",La Tour-de-Peilz,Vaud,South-West,French,None
CHF,1300,1,0,"Chemin de Béranges 143, 1814 La Tour-de-Peilz",La Tour-de-Peilz,Vaud,South-West,French,None
CHF,1435,2,0,"Avenue du Clos d'Aubonne 16, 1814 La Tour-de-Peilz",La Tour-de-Peilz,Vaud,South-West,French,None
CHF,1495,2,0,"Ch. de la Paisible 41, 1814 La Tour-de-Peilz",La Tour-de-Peilz,Vaud,South-West,French,None
CHF,1650,1.5,0,"Rue du Bourg-Dessous 15, 1814 La Tour-de-Peilz",La Tour-de-Peilz,Vaud,South-West,French,None
CHF,1650,1,0,1814 La Tour-de-Peilz,La Tour-de-Peilz,Vaud,South-West,French,None
CHF,770,1,0,"Entre-deux-Crêts 8, 1814 La Tour-de-Peilz",La Tour-de-Peilz,Vaud,South-West,French,None
CHF,820,1,25,"Avenue de Sully, 1814 La Tour-de-Peilz",La Tour-de-Peilz,Vaud,South-West,French,None
CHF,1100,2,40,"Chemin de Murets 10, 1814 La Tour-de-Peilz",La Tour-de-Peilz,Vaud,South-West,French,None
CHF,1100,1,33,"Route de Chailly 86A, 1814 La Tour-de-Peilz",La Tour-de-Peilz,Vaud,South-West,French,None
CHF,1200,2,43,"Avenue du Clos-d'Aubonne 9, 1814 La Tour-de-Peilz",La Tour-de-Peilz,Vaud,South-West,French,None
CHF,1300,1,0,"Chemin de Béranges 143, 1814 La Tour-de-Peilz",La Tour-de-Peilz,Vaud,South-West,French,None
CHF,1435,2,0,"Avenue du Clos d'Aubonne 16, 1814 La Tour-de-Peilz",La Tour-de-Peilz,Vaud,South-West,French,None
CHF,1495,2,0,"Ch. de la Paisible 41, 1814 La Tour-de-Peilz",La Tour-de-Peilz,Vaud,South-West,French,None
CHF,1650,1.5,0,"Rue du Bourg-Dessous 15, 1814 La Tour-de-Peilz",La Tour-de-Peilz,Vaud,South-West,French,None
CHF,1650,1,0,1814 La Tour-de-Peilz,La Tour-de-Peilz,Vaud,South-West,French,None
CHF,1880,2,0,"Avenue du Clos d'Aubonne 16, 1814 La Tour-de-Peilz",La Tour-de-Peilz,Vaud,South-West,French,None
CHF,1880,2,0,"Avenue du Clos d'Aubonne 16, 1814 La Tour-de-Peilz",La Tour-de-Peilz,Vaud,South-West,French,None
CHF,730,1,0,"Champs-de-la-Croix 11, 1337 Vallorbe",Vallorbe,Vaud,South-West,French,None
CHF,1100,1,0,"Rue de l'Ancienne Poste 25, 1337 Vallorbe",Vallorbe,Vaud,South-West,French,None
CHF,730,1,0,"Champs-de-la-Croix 11, 1337 Vallorbe",Vallorbe,Vaud,South-West,French,None
CHF,1100,1,0,"Rue de l'Ancienne Poste 25, 1337 Vallorbe",Vallorbe,Vaud,South-West,French,None
CHF,1200,1,19,"Avenue du Temple 1-3, 1020 Renens VD",Renens VD,Vaud,South-West,French,None
CHF,600,1,16,"Ch. des Chesaux 13A, 1053 Cugy VD",Cugy VD,Vaud,South-West,French,None
CHF,600,1,16,"Ch. des Chesaux 13A, 1053 Cugy VD",Cugy VD,Vaud,South-West,French,None
CHF,905,1,23,"Chemin de Veilloud 17, 1024 Ecublens VD",Ecublens VD,Vaud,South-West,French,None
CHF,1240,2,40,"Rte Neuve 85, 1024 Ecublens VD",Ecublens VD,Vaud,South-West,French,None
CHF,1380,2,53,"Ch. de la Forêt 33 B, 1024 Ecublens VD",Ecublens VD,Vaud,South-West,French,None
CHF,1380,2,53,"Chemin de la Forêt 33 B, 1024 Ecublens VD",Ecublens VD,Vaud,South-West,French,None
CHF,905,1,23,"Chemin de Veilloud 17, 1024 Ecublens VD",Ecublens VD,Vaud,South-West,French,None
CHF,1240,2,40,"Rte Neuve 85, 1024 Ecublens VD",Ecublens VD,Vaud,South-West,French,None
CHF,1380,2,53,"Ch. de la Forêt 33 B, 1024 Ecublens VD",Ecublens VD,Vaud,South-West,French,None
CHF,1380,2,53,"Chemin de la Forêt 33 B, 1024 Ecublens VD",Ecublens VD,Vaud,South-West,French,None
CHF,1435,1,22,"Chemin de la Forêt 14, 1024 Ecublens VD",Ecublens VD,Vaud,South-West,French,None
CHF,1435,1,22,"Chemin de la Forêt 14, 1024 Ecublens VD",Ecublens VD,Vaud,South-West,French,None
CHF,1440,2,46,"Chemin de l' Ancien-Tram 8, 1083 Mézières VD",Mézières VD,Vaud,South-West,French,None
CHF,1440,2,46,"Chemin de l' Ancien-Tram 8, 1083 Mézières VD",Mézières VD,Vaud,South-West,French,None
CHF,1400,2,49,"Route de Cugy 7, 1054 Morrens VD",Morrens VD,Vaud,South-West,French,None
CHF,1400,2,49,"Route de Cugy 7, 1054 Morrens VD",Morrens VD,Vaud,South-West,French,None
CHF,690,1,0,"Place du Cotterd 3, 1867 Ollon VD",Ollon VD,Vaud,South-West,French,None
CHF,1115,2,0,"Route d'Aigle 20, 1867 Ollon VD",Ollon VD,Vaud,South-West,French,None
CHF,1330,1.5,50,"Ch. du Raisin 2, 1867 Ollon VD",Ollon VD,Vaud,South-West,French,None
CHF,690,1,0,"Place du Cotterd 3, 1867 Ollon VD",Ollon VD,Vaud,South-West,French,None
CHF,1115,2,0,"Route d'Aigle 20, 1867 Ollon VD",Ollon VD,Vaud,South-West,French,None
CHF,1330,1.5,50,"Ch. du Raisin 2, 1867 Ollon VD",Ollon VD,Vaud,South-West,French,None
CHF,828,2,40,"Chemin de Perrelet 12, 1020 Renens VD",Renens VD,Vaud,South-West,French,None
CHF,860,1.5,24,"Rue des Alpes 7, 1020 Renens VD",Renens VD,Vaud,South-West,French,None
CHF,960,1,0,"Rue du Village 6, 1020 Renens VD",Renens VD,Vaud,South-West,French,None
CHF,990,1,0,"Rue du Simplon, 1020 Renens VD",Renens VD,Vaud,South-West,French,None
CHF,1080,1,0,"Ch. de Rionza 3, 1020 Renens VD",Renens VD,Vaud,South-West,French,None
CHF,1160,2,42,"Rue des Alpes 5, 1020 Renens VD",Renens VD,Vaud,South-West,French,None
CHF,1200,1,0,"Ch. de Rionza 5, 1020 Renens VD",Renens VD,Vaud,South-West,French,None
CHF,1215,1,19,"Avenue du Temple 1-3, 1020 Renens VD",Renens VD,Vaud,South-West,French,None
CHF,1250,1,0,"Ch. de Rionza 3, 1020 Renens VD",Renens VD,Vaud,South-West,French,None
CHF,1280,1,20,"Rue des Alpes 6c, 1020 Renens VD",Renens VD,Vaud,South-West,French,None
CHF,1310,1,26,"Rue du Lac 93, 1020 Renens VD",Renens VD,Vaud,South-West,French,None
CHF,1385,2,53,"Avenue de Florissant 34, 1020 Renens VD",Renens VD,Vaud,South-West,French,None
CHF,1390,2,57,"Avenue du Temple 12, 1020 Renens VD",Renens VD,Vaud,South-West,French,None
CHF,1390,2,0,"Rue du Simplon, 1020 Renens VD",Renens VD,Vaud,South-West,French,None
CHF,1420,2,59,"Avenue de Florissant 34, 1020 Renens VD",Renens VD,Vaud,South-West,French,None
CHF,1490,2,56,"Rue de Verdeaux, 1020 Renens VD",Renens VD,Vaud,South-West,French,None
CHF,828,2,40,"Chemin de Perrelet 12, 1020 Renens VD",Renens VD,Vaud,South-West,French,None
CHF,860,1.5,24,"Rue des Alpes 7, 1020 Renens VD",Renens VD,Vaud,South-West,French,None
CHF,960,1,0,"Rue du Village 6, 1020 Renens VD",Renens VD,Vaud,South-West,French,None
CHF,990,1,0,"Rue du Simplon, 1020 Renens VD",Renens VD,Vaud,South-West,French,None
CHF,1080,1,0,"Ch. de Rionza 3, 1020 Renens VD",Renens VD,Vaud,South-West,French,None
CHF,1160,2,42,"Rue des Alpes 5, 1020 Renens VD",Renens VD,Vaud,South-West,French,None
